,accepted,date,groupNm,lat,limit,lon,place,title,waiting
1272,27,2017-01-17,機械学習、深層学習、ビックデータ、人工知能、汎用人工知能 勉強会,35.696575200000,36.0,139.771830100000,コワーキングスペース秋葉原 Weeyble（ウィーブル),['ゼロから作るDeep Learning輪読 AND 勉強会「5章 誤差逆伝播法 前半」'],0
1273,8,2017-01-17, ,,10.0,,Skype,['情報系の学生()による輪講会'],0
1274,4,2017-01-23,Remote.hs,,8.0,,どこでも,['Remote.hs ディープラーニング #02 [Haskell][もくもく]'],0
1275,0,2017-01-18,Hiwell,33.590879000000,3.0,130.400629000000,TKP天神カンファレンスセンター,['【福岡開催】中の人が教える転職Tips勉強会＜Webエンジニア編＞'],0
1276,7,2017-01-18,Team AI,35.696575200000,12.0,139.771830100000,コワーキングスペース秋葉原Weeyble,['【学生・初心者歓迎】人工知能大学DeepLearning自主勉強会 Team AI 1/18(水)'],0
1277,7,2017-01-22,Team AI,35.696575200000,15.0,139.771830100000,コワーキングスペース秋葉原Weeyble,['Kaggleのデータ分析コンペで一緒に勉強する会 by Team AI 1/22(日)'],0
1278,5,2017-01-24,神戸Pythonの会,34.689908000000,,135.193219800000,神戸デジタル・ラボ 10F セミナールーム,['神戸Pythonの会 [ Webアプリ開発 ] #1'],0
1279,14,2017-01-21,大阪PRML読書会,,25.0,,Skype & Slack,['行列プログラマー オンライン読書会#9'],0
1280,40,2017-01-14,Python入門者の集い,35.658889000000,44.0,139.703333000000,レバレジーズ株式会社,['Python入門者向けハンズオン #4'],17
1281,24,2017-01-15,SOLEIL DATA DOJO,34.720682600000,30.0,135.417199800000,税理士荒巻政文事務所（阪神尼崎駅より徒歩３分）,['TensorFlow研究会#12'],0
1282,13,2017-01-13,神戸Pythonの会,34.689908000000,13.0,135.193219800000,神戸デジタル・ラボ 10F セミナールーム,['神戸Pythonの会 Meetup #5'],0
1283,10,2017-01-15,もくもくスタディ,,19.0,,Increments株式会社,['第3回 Python機械学習プログラミング読書勉強会'],0
1284,1,2017-01-19,SiiMii,,,,,['オンラインワークショップ'],0
1285,3,2017-01-12,SiiMii,,,,,['オンラインワークショップ'],0
1286,7,2017-01-14,IoTものづくり勉強会,35.447282400000,10.0,139.641228000000,横浜開港記念会館　２号室 ,['【３回目】raspberryPiロボットカー勉強会（１月）＆中華ランチ懇親会'],0
1287,7,2017-01-24,Team AI,35.696575200000,15.0,139.771830100000,コワーキングスペース秋葉原Weeyble,['【学生歓迎】人工知能大学”Python”自主勉強会 by Team AI 1/24(火)'],0
1288,14,2017-01-28,Web系寄りPythonもくもく勉強会,35.696575200000,18.0,139.771830100000,コワーキングスペース秋葉原 Weeyble（ウィーブル),['【秋葉原】のんびりWeb系寄りPython勉強会'],0
1289,4,2017-01-21,IoTものづくり勉強会,35.446655200000,6.0,139.637757200000,fablab kannai,['【初回参加】raspberryPiロボットカー勉強会（１月）'],0
1290,20,2017-01-12,Wantedly,35.639799900000,20.0,139.722135700000,ウォンテッドリー白金台オフィス,['Jupyterで触れながら学ぶ機械学習速習会＠Wantedly'],43
1291,4,2017-01-14,IoTものづくり勉強会,35.447282400000,10.0,139.641228000000,横浜開港記念会館　２号室 ,['【２回目】raspberryPiロボットカー勉強会（１月）＆中華ランチ懇親会'],0
1292,7,2017-01-17,Python ボルダリング部,35.704881700000,,139.618661500000,B-PUMP 荻窪店,['Python ボルダリング部 #91'],0
1293,6,2017-01-15, ,26.342035700000,10.0,127.859730800000,沖縄IT津梁パーク5F レキサス大会議室,['PythonBeginners沖縄 6'],0
1294,4,2017-01-11,GEEKLAB.NAGANO,36.649238900000,,138.182391500000,ギークラボ長野,['【音質・画質UP】みんなのPython勉強会リモート中継 in GEEKLAB.NAGANO #13'],0
1295,10,2017-01-12,うどん勉強ぐるーぷ,35.655649800000,,139.544203900000,電気通信大学 西2号,['Python勉強会！'],0
1296,32,2017-01-10,機械学習、深層学習、ビックデータ、人工知能、汎用人工知能 勉強会,35.696575200000,38.0,139.771830100000,コワーキングスペース秋葉原 Weeyble（ウィーブル),['ゼロから作るDeep Learning輪読 AND 勉強会「４章ニューラルネットの学習後半'],0
1297,11,2017-01-14,大阪PRML読書会,,25.0,,Skype & Slack,['行列プログラマー オンライン読書会#8'],0
1298,6,2017-01-16,Remote.hs,,8.0,,どこでも,['Remote.hs ディープラーニング #01 [Haskell][もくもく]'],0
1299,0,2017-01-10,雲仙Python勉強会,32.758187500000,4.0,130.200269200000,portside laboratory,['雲仙Python勉強会\u3000～まったりキックオフ～'],0
1300,6,2017-01-17,Team AI,35.696575200000,12.0,139.771830100000,コワーキングスペース秋葉原Weeyble,['【学生歓迎】人工知能大学”Python”自主勉強会 by Team AI 1/17(火)'],0
1301,7,2017-01-10,Team AI,35.696575200000,15.0,139.771830100000,コワーキングスペース秋葉原Weeyble,['【学生歓迎】人工知能大学”Python”自主勉強会 by Team AI 1/10(火)'],0
1302,1,2017-01-13,pyKy,35.7098022,10.0,139.7180821,早稲田大学早稲田キャンパス,['Kivyドキュメント翻訳会'],0
1303,14,2017-01-07,大阪PRML読書会,,25.0,,Skype & Slack,['行列プログラマー オンライン読書会#7'],0
1304,26,2017-01-15,SOLEIL DATA DOJO,34.720682600000,30.0,135.417199800000,税理士荒巻政文事務所（阪神尼崎駅より徒歩３分）,['尼崎Pythonの会#12'],0
1305,37,2017-01-21,【フリースタイル】もくもく会,35.696031100000,60.0,139.690523000000,ポート株式会社(住友不動産新宿グランドタワー12F),['第24回【フリースタイル】PORTもくもく会【学生歓迎！】'],0
1306,12,2017-01-28,マーケティング×統計学,35.699555600000,17.0,139.780737800000,Akiba code,['【#3】「入門 自然言語処理(NLP with Python)」輪読会'],0
1307,14,2017-01-28,マーケティング×統計学,35.699555600000,17.0,139.780737800000,Akiba code,['【#3】「言語処理のための機械学習入門」輪読会'],0
1308,17,2017-01-21,マーケティング×統計学,35.699555600000,17.0,139.780737800000,Akiba code,['【#4】「Pythonによるデータ分析入門 ―NumPy、pandasを使ったデータ処理」'],5
1309,17,2017-01-21,マーケティング×統計学,35.699555600000,17.0,139.780737800000,Akiba code,['【#2】『Python機械学習プログラミング』勉強会'],12
1310,9,2017-01-31,Hacker’s Free Space,35.682820300000,15.0,139.739030000000,Co-CreationLABO,['プログラミング勉強部屋\u30001月31日（ほぼ毎週開催）'],0
1311,6,2017-01-24,Hacker’s Free Space,35.682820300000,15.0,139.739030000000,Co-CreationLABO,['プログラミング勉強部屋\u30001月24日（ほぼ毎週開催）'],0
1312,8,2017-01-17,Hacker’s Free Space,35.682820300000,15.0,139.739030000000,Co-CreationLABO,['プログラミング勉強部屋\u30001月17日（ほぼ毎週開催）'],0
1313,8,2017-01-10,Hacker’s Free Space,35.682820300000,15.0,139.739030000000,Co-CreationLABO,['プログラミング勉強部屋\u30001月10日（ほぼ毎週開催）'],0
1314,43,2017-01-12,「ゼロから作るDeepLearning」読書会 in YOKOHAMA,35.446655200000,293.0,139.637757200000,さくらWORKS＜関内＞,['「ゼロから作るDeepLearning」読書会 in YOKOHAMA -- vol.3'],0
1315,8,2017-01-14,タネマキGAE,35.461116800000,8.0,139.615507400000,タネマキ,['GAE (Go/Python) もくもく勉強会 in 横浜タネマキ vol.37'],0
1316,4,2017-01-18,Plone JP,35.707590800000,10.0,139.778459800000,CMSコミュニケーションズ,['Plone研究会第53期 #2'],0
1317,9,2017-01-22, ,35.693816400000,10.0,139.649792600000,ギークハウス◯,['ゼロから作るDeepLearningもくもく会＠ギークハウス○（まる）'],6
1318,10,2017-01-12,mofmof inc.,,10.0,,mofmof inc.オフィス,['「Python機械学習プログラミング」読書＆もくもく会'],0
1319,30,2017-01-10,一般社団法人Pythonエンジニア育成推進協会,35.685400600000,30.0,139.740574000000,株式会社クリーク・アンド・リバー社　2F　レインボーホール,['【東京】Python3エンジニア認定基礎ベータ試験（みんなのPython勉強会開催回）'],18
1320,13,2017-01-21,一般社団法人Pythonエンジニア育成推進協会,35.693595100000,13.0,139.776982600000,タロスカイ本社会議室,['【東京】Python3エンジニア認定基礎ベータ試験（タロスカイ開催回）'],54
1321,15,2017-02-10,Hitokuse Tech Team,35.692262100000,,139.688634400000,株式会社ヒトクセ,['JavaScript＆スマブラ交流会【学生無料】'],0
1322,2,2017-02-28,Team AI,35.662143800000,8.0,139.700073200000,ありんこオフィス,"['""フリーランスが受注力を上げるための機械学習自主勉強会"" by Team AI 2/28火']",0
1323,45,2017-02-28,サポーターズ勉強会,35.655319500000,70.0,139.693779500000,サポーターズオフィス,['【学生＆若手エンジニア向け勉強会】Goライブコーディング'],0
1324,7,2017-02-28,GEEKLAB.NAGANO,36.649238900000,15.0,138.182391500000,GEEKLAB長野,['長野ディープラーニングハンズオン準備勉強会(第9回)'],0
1325,52,2017-02-27,サポーターズ勉強会,35.655319500000,70.0,139.693779500000,サポーターズオフィス,['【学生＆若手エンジニア向け勉強会】Docker入門'],0
1326,17,2017-02-26,LINE_DEV,35.706056700000,30.0,139.651486300000,ヴァル研究所,['締切り直前！優勝賞金1000万を目指せ！LINE BOT AWARDS もくもく会 -2/26-'],0
1327,15,2017-02-26,Pythonもくもく会,35.667287000000,15.0,139.713863000000,株式会社 SQUEEZE ,['第14回 Pythonもくもく会'],0
1328,30,2017-02-27,サポーターズ勉強会,35.655319500000,30.0,139.693779500000,サポーターズオフィス,['【学生＆若手エンジニア向け勉強会】LINEを使ったチャットボット入門(ハンズオン)'],1
1329,63,2017-02-28,AITCオープンラボ,35.656432800000,70.0,139.782161200000,リコーITソリューションズ本社事業所 大会議室 (BLUE OCEAN),['第5回 機械学習勉強会「音の機械学習～入門編」'],23
1330,40,2017-02-24,Tech-Circle,35.695020100000,45.0,139.689092600000,bit & innovation (TIS株式会社),['Tech-Circleプレミアムフライデー企画！GCPで始めるDockerクラスター構築ハンズオン'],0
1331,12,2017-02-26,MGTカレッジ,35.696006400000,18.0,139.698533200000,ＭＧＴカレッジ新宿校,['Pythonプログラミング応用編'],0
1332,7,2017-02-25,LINE_DEV,35.706056700000,30.0,139.651486300000,ヴァル研究所,['締切り直前！優勝賞金1000万を目指せ！LINE BOT AWARDS もくもく会 -2/25-'],0
1333,13,2017-02-28,機械学習、深層学習、ビックデータ、人工知能、汎用人工知能 勉強会,35.696575200000,23.0,139.771830100000,コワーキングスペース秋葉原 Weeyble（ウィーブル),['ゼロから作るDeep Learning輪読 AND 勉強会「8章 ディープラーニング」'],0
1334,32,2017-02-24,Nulab Events,,53.0,,Nulab Inc. Tokyo Office 3F,['Geeks Who Drink - Atlassian x Increments x Nulab -'],0
1335,23,2017-02-25,PyData.Okinawa,26.336787400000,25.0,127.800408600000,Startup Cafe Koza,['PyData.Okinawa Meetup #22 - OpenAI Universeで深層強化学習'],0
1336,53,2017-02-24,found it project,35.675481000000,60.0,139.735425000000,株式会社メディア工房,['Pythonデータサイエンス入門【found it project セミナー #5】'],55
1337,14,2017-02-27,ニフティIoTデザインセンター,35.696108900000,52.0,139.689484200000,ニフティ株式会社,['LINE BOT AWARDSギリギリ追い込みハッカソン'],0
1338,11,2017-02-22,メイプルラボ,35.666506300000,12.0,139.763834200000,株式会社メイプルシステムズ　銀座オフィス,['第3回「ゼロから作るDeep Learning」読書会 in 銀座'],11
1339,6,2017-02-22,サポーターズ勉強会,35.655319500000,25.0,139.693779500000,サポーターズオフィス,['【学生＆若手エンジニア向け勉強会】jQueryを克服しよう'],0
1340,0,2017-02-22,Hiwell,35.674918400000,3.0,139.736775000000,株式会社ハイウェル,['オライリー本が必ずもらえる転職Tips勉強会＜特典書籍:リーダブルコード＞'],0
1341,12,2017-02-25,オープンCAE勉強会＠関東（構造など）,35.723590800000,40.0,139.749675000000,東洋大学白山キャンパス,['第10回オープンCAE勉強会@関東（構造など）'],0
1342,6,2017-02-22,Team AI,35.662143800000,8.0,139.700073200000,ありんこオフィス,"['""フリーランスが受注力を上げるための機械学習自主勉強会"" by Team AI 2/22(水)']",0
1343,9,2017-02-21,サポーターズ勉強会,35.655319500000,20.0,139.693779500000,サポーターズオフィス,['【学生＆若手エンジニア向け勉強会】あえて今勉強するコンソールアプリケーションによるゲーム制作'],0
1344,15,2017-02-21, ,35.643691800000,15.0,139.745491900000,株式会社VSN 本社,['2/21開催 「Python」入門講座 ★参加無料★'],17
1345,2,2017-02-22,サポーターズKyoto勉強会,35.004043300000,20.0,135.764131200000,サポーターズ京都オフィス,['【京都開催】技術カンファレンスのススメ【学生＆若手エンジニア向け勉強会】'],0
1346,4,2017-02-23,キカガク,35.661805000000,7.0,139.700019000000,The Connecting Dots SHIBUYA,['【２/２３（木）】機械学習・人工知能『脱ブラックボックス』セミナー【数学編】'],0
1347,14,2017-02-23,mofmof inc.,35.656348300000,15.0,139.704849100000,カラメル渋谷新南口1号店,['「Python機械学習プログラミング」読書＆もくもく会#3'],1
1348,11,2017-02-26,PyLadies Tokyo,35.691723300000,15.0,139.691089700000,株式会社オープンストリーム,['PyLadies Tokyo Meetup #19'],0
1349,96,2017-02-20,Python入門者の集い,35.659024900000,134.0,139.703473000000,渋谷ヒカリエ17階(レバレジーズ本社),['Python入門者の集い #4'],0
1350,41,2017-02-20,サポーターズ勉強会,35.655319500000,50.0,139.693779500000,サポーターズオフィス,['【学生＆若手エンジニア向け勉強会】React.js を用いた最新フロントエンド開発の現場'],0
1351,13,2017-02-25,大阪PRML読書会,,25.0,,Skype & Slack,['行列プログラマー オンライン読書会#11'],0
1352,4,2017-02-19,Team AI,35.6472618,10.0,139.7085891,【恵比寿駅から一番近い会議室ライオンズマンション小川恵比寿】,['Kaggleのデータ分析コンペで一緒に勉強する会 by Team AI 2/19 日'],0
1353,6,2017-02-26, ,36.235687100000,10.0,137.964919600000,Knower(s),['【長野・松本藩】第1回 Pythonもくもく会'],0
1354,7,2017-02-26,やってみた,35.461116800000,8.0,139.615507400000,タネマキ,['やってみた「Bitcoin ウォレットで支払い体験」の巻。'],0
1355,1,2017-02-22,uTech,35.659849200000,,139.684691300000,東京大学駒場キャンパス,['ゼロから作るニューラルネットワーク'],0
1356,13,2017-02-21,機械学習、深層学習、ビックデータ、人工知能、汎用人工知能 勉強会,35.696575200000,23.0,139.771830100000,コワーキングスペース秋葉原 Weeyble（ウィーブル),['ゼロから作るDeep Learning輪読 AND 勉強会「7章 畳み込み」後半'],0
